Family,Genus,Species,Code,Trail,Urbanization,Abundance
Iridaceae,Iris,pseudacorus L. ,Irispseu,Håga,Urban,0
Laminaceae,Lamium,album L.,Lamialbu,Håga,Urban,2
Laminaceae,Lamium,purpureum L. ,Lamipurp,Håga,Urban,0
Laminaceae,Mentha,arvensis L. ,Hypearve,Håga,Urban,0
Laminaceae,Prunella,vulgaris L.,Prunvulg,Håga,Urban,13
Laminaceae,Scutellaria,galericulata L. ,Scutgale,Håga,Urban,0
Liliaceae,Lilium,martagon L. ,Lilimart,Håga,Urban,0
Lythraceae,Lythrum,salicaria,Lythsali,Håga,Urban,0
Myrsinaceae,Lysimachia,nummularia L.,Lysinumm,Håga,Urban,0
Myrsinaceae,Lysimachia,punctata,Lysipunc,Håga,Urban,0
Myrsinaceae,Lysimachia,vulgaris L. ,Lysivulg,Håga,Urban,0
Nymphaeaceae,Nuphar,lutea,Nuphlute,Håga,Urban,0
Onagraceae,Chamaenerion,angustifolium,Chamangu,Håga,Urban,0
Onagraceae,Epilobium,palustre,Epilpalu,Håga,Urban,0
Orchidaceae,Platanthera,chlorantha,Planchlo,Håga,Urban,0
Orobanchaceae,Melampyrum,cristatum L.,Melacris,Håga,Urban,0
Orobanchaceae,Melampyrum,nemorosum L.,Melanemo,Håga,Urban,0
Orobanchaceae,Melampyrum,sylvaticum L. ,Melasylv,Håga,Urban,0
Orobanchaceae,Melampyrum,pratense L.,Melaprat,Håga,Urban,0
Orobanchaceae,Rhinanthus,angustifolius,Rhinangu,Håga,Urban,0
Orobanchaceae,Rhinanthus,minor L. ,Rhinmino,Håga,Urban,0
Papaveraceae,Chelidonium ,majus L.,Chelmaju,Håga,Urban,2
Papaveraceae,Fumaria ,officinalis,Fumaoffi,Håga,Urban,0
Plantaginaceae,Chaenorhinum,minus ,Chaeminu,Håga,Urban,0
Plantaginaceae,Linaria ,vulgaris Mill.,Linavulg,Håga,Urban,0
Plantaginaceae,Plantago,lanceolata L.,Planlanc,Håga,Urban,0
Plantaginaceae,Plantago,major L.,Planmajo,Håga,Urban,59
Plantaginaceae,Plantago,media,Planmadi,Håga,Urban,0
Plantaginaceae,Veronica ,arvensis,Veroarve,Håga,Urban,0
Plantaginaceae,Veronica ,chamaedrys L. ,Verocham,Håga,Urban,3
Plantaginaceae,Veronica ,officinalis,Verooffi,Håga,Urban,0
Plantaginaceae,Veronica ,verna,Verovern,Håga,Urban,0
Polygonaceae,Persicaria,maculosa Gray. ,Persmacu,Håga,Urban,0
Polygonaceae,Persicaria,vivipara,Persvivi,Håga,Urban,0
Polygonaceae,Polygala,vulgaris,Polyvulg,Håga,Urban,0
Polygonaceae,Rumex,acetosa L.,Rumeacet,Håga,Urban,0
Polygonaceae,Rumex,acetosella L.,Rumeacla,Håga,Urban,0
Polygonaceae,Rumex,crispus L.,Rumecris,Håga,Urban,0
Polygonaceae,Rumex,longifolius L.,Rumelong,Håga,Urban,0
Primulaceae,Trientalis,europaea,Triteuro,Håga,Urban,0
Ranunculaceae,Ranunculus,acris L.,Ranuacri,Håga,Urban,0
Ranunculaceae,Ranunculus,repens,Ranurepe,Håga,Urban,8
Rosaceae,Agrimonia ,eupatoria L.,Agrieupa,Håga,Urban,0
Rosaceae,Alchemilla,vulgaris L.,Alchvulg,Håga,Urban,10
Rosaceae,Argentina,anserina L. ,Argeanse,Håga,Urban,0
Rosaceae,Filipendula,ulmaria L.,Filiulma,Håga,Urban,0
Rosaceae,Filipendula,vulgaris,Filivilg,Håga,Urban,0
Rosaceae,Fragaria ,vesca L. ,Fragvesc,Håga,Urban,0
Rosaceae,Geum,rivale L.,Geumriva,Håga,Urban,0
Rosaceae,Geum,urbanum L.,Geumurba,Håga,Urban,4
Rosaceae,Potentilla,anserina,Poteanse,Håga,Urban,0
Rosaceae,Potentilla,argentea L.,Potearge,Håga,Urban,0
Rosaceae,Potentilla,erecta,Poteerec,Håga,Urban,0
Rosaceae,Potentilla,palustris,Potepalu,Håga,Urban,0
Rosaceae,Potentilla,reptans L.,Poterept,Håga,Urban,16
Rosaceae,Rosa,dumalis Bechst.,Rosaduma,Håga,Urban,0
Rosaceae,Rosa,rugosa Thunberg.,Rosarugo,Håga,Urban,0
Rubiaceae,Galium,album Mill. ,Galialbu,Håga,Urban,0
Rubiaceae,Galium,boreale L.,Galibore,Håga,Urban,0
Rubiaceae,Galium,palustre,Galipalu,Håga,Urban,0
Rubiaceae,Galium,uliginosum,Galiulig,Håga,Urban,0
Rubiaceae,Galium,verum L.,Galiveru,Håga,Urban,0
Scrophulariaceae,Verbascum ,thapsus,Verbthap,Håga,Urban,0
Scrophulariaceae,Veronica ,officinalis L.,Verooffi,Håga,Urban,0
Urticaceae,Urtica,dioica L. ,Urtidioi,Håga,Urban,1
Violaceae,Viola,arvensis,Violarve,Håga,Urban,0
Violaceae,Viola,biflora L. ,Violbifl,Håga,Urban,0
Adoxaceae,Sambucus,nigra L. ,Sambnigr,Håga,Rural,0
Apiaceae,Aegopodium ,podagraria L.,Aegopoda,Håga,Rural,0
Apiaceae,Anthriscus,sylvestris L. ,Anthsylv,Håga,Rural,0
Apiaceae,Carum ,carvi L. ,Carucarv,Håga,Rural,0
Apiaceae,Daucus,carota sativus,Dauccaro,Håga,Rural,0
Apiaceae,Pastinaca,sativa L.,Pastsati,Håga,Rural,0
Apiaceae,Peucedanum ,palustre ,Peucpalu,Håga,Rural,0
Asteraceae,Achillea,millefolium L.,Achimill,Håga,Rural,11
Asteraceae,Anthemis ,tinctoria,Anthtinc,Håga,Rural,1
Asteraceae,Arctium ,tomentosum,Arcttome,Håga,Rural,3
Asteraceae,Arnoseris,minima,Artevulg,Håga,Rural,2
Asteraceae,Artemisa,vulgaris L.,Artevulg,Håga,Rural,3
Asteraceae,Bellis ,perennis L.,Bellpere,Håga,Rural,0
Asteraceae,Carduus,acanthoides L.,Cardacan,Håga,Rural,0
Asteraceae,Centaurea,jacea L.,Centjace,Håga,Rural,12
Asteraceae,Cirsium ,arvense,Cirsarve,Håga,Rural,1
Asteraceae,Crepis,praemorsa,Crepprae,Håga,Rural,0
Asteraceae,Crepis,tectorum,Creptect,Håga,Rural,1
Asteraceae,Hieracium,murorum L. ,Hiermuro,Håga,Rural,0
Asteraceae,Hieracium,pilosella L.,Hiercana,Håga,Rural,17
Asteraceae,Hieracium,umbellatum,Hierumbe,Håga,Rural,1
Asteraceae,Hieracium,Vulgata,Hiervulg,Håga,Rural,0
Asteraceae,Lactuca,muralis,Lactmura,Håga,Rural,0
Asteraceae,Lapsana ,comunnis,Lapscomu,Håga,Rural,0
Asteraceae,Leontodon,hispidus,Leonhisp,Håga,Rural,1
Asteraceae,Leucanthemum,vulgare Lam.,Leucvulg,Håga,Rural,13
Asteraceae,Matricaria ,discoides DC.,Matrdisc,Håga,Rural,0
Asteraceae,Matricaria ,matricarioides,Matrmatr,Håga,Rural,0
Asteraceae,Onopordum,acanthium L.,Onopacan,Håga,Rural,0
Asteraceae,Picris,hieracioides,Picrhier,Håga,Rural,0
Asteraceae,Pilosella,officinarum ,Pilooffi,Håga,Rural,0
Asteraceae,Scorzoneroides,autumnalis L.,Scorautu,Håga,Rural,4
Asteraceae,Senecio,vulgaris ,Senevulg,Håga,Rural,0
Asteraceae,Sonchus,arvensis,Soncarve,Håga,Rural,0
Asteraceae,Tanacetum,vulgare L.,Tanavulg,Håga,Rural,0
Asteraceae,Taraxacum ,officinale,Taraoffi,Håga,Rural,4
Asteraceae,Tragopogon,pratensis L.,Tragprat,Håga,Rural,2
Asteraceae,Tripleurospermum,perforatum ,Tripperf,Håga,Rural,3
Boraginaceae,Echium,vulgare,Echivulg,Håga,Rural,0
Boraginaceae,Myosotis,laxa,Myoslaxa,Håga,Rural,0
Boraginaceae,Myosotis,ramosissima,Myoramo,Håga,Rural,1
Boraginaceae,Myosotis,Scorpioides,Myosscor,Håga,Rural,0
Boraginaceae,Myosotis,sylvatica,Myossylv,Håga,Rural,0
Boraginaceae,Symphytum, x uplandicum,Sympupla,Håga,Rural,0
Brassicaceae,Alliaria,petiolata,Allipeti,Håga,Rural,0
Brassicaceae,Bunias,orientalis L.,Buniorie,Håga,Rural,1
Brassicaceae,Capsela ,bursa-pastoris L. ,Capsburs,Håga,Rural,2
Brassicaceae,Cardamine,pratensis,Cardprat,Håga,Rural,0
Brassicaceae,Sinapis,arvensis,Sinaarve,Håga,Rural,0
Brassicaceae,Sisymbrium,altissimum L. ,Sisyalti,Håga,Rural,0
Brassicaceae,Thlaspi ,arvense L.,Thlaarve,Håga,Rural,0
Campanulaceae,Campanula,persicifolia L.,Camppers,Håga,Rural,11
Campanulaceae,Campanula,rotundifolia,Camprotu,Håga,Rural,41
Campanulaceae,Campanula,trachelium L. ,Camptrac,Håga,Rural,0
Caryophyllaceae,Cerastium ,fontanum Baumg.,Cerafont,Håga,Rural,0
Caryophyllaceae,Dianthus ,deltoides,Diandelt,Håga,Rural,4
Caryophyllaceae,Scleranthus ,annuus L.,Scleannu,Håga,Rural,2
Caryophyllaceae,Silene,nutans L.,Silenuta,Håga,Rural,2
Caryophyllaceae,Stellaria,alsine,Stelalsi,Håga,Rural,0
Caryophyllaceae,Stellaria,graminea L.,Stelgram,Håga,Rural,25
Caryophyllaceae,Stellaria,media L. ,Stelmedi,Håga,Rural,0
Caryophyllaceae,Stellaria,palustris Retz. ,Stelpalu,Håga,Rural,0
Crassulaceae,Sedum,acre L. ,Seduacre,Håga,Rural,0
Convolvulaceae,Calystegia,sepium ,Calysepi,Håga,Rural,0
Convolvulaceae,Convolvulus,arvensis L.,Convarve,Håga,Rural,1
Droseraceae,Drosera,rotundifolia L. ,Drosrotu,Håga,Rural,0
Ericaceae,Calluna,vulgaris,Callvulg,Håga,Rural,3
Ericaceae,Pyrola,minor L. ,Pyromino,Håga,Rural,0
Ericaceae,Pyrola,rotundifolia L. ,Pyrorotu,Håga,Rural,0
Euphorbiaceae,Euphorbia ,helioscopia,Euphheli,Håga,Rural,1
Fabaceae,Anthyllis,vulneraria,Anthvule,Håga,Rural,2
Fabaceae,Medicago ,falcata L.,Medifalc,Håga,Rural,0
Fabaceae,Medicago ,lupulina L.,Medilupu,Håga,Rural,0
Fabaceae,Melilotus ,albus Medik.,Melialbu,Håga,Rural,0
Fabaceae,Melilotus ,officinalis,Melioffi,Håga,Rural,0
Fabaceae,Lotus,corniculatus L.,Lotucorn,Håga,Rural,25
Fabaceae,Trifolium,arvense,Trifarve,Håga,Rural,4
Fabaceae,Trifolium,medium,Trifmedi,Håga,Rural,1
Fabaceae,Trifolium,montanum,Trifmont,Håga,Rural,1
Fabaceae,Trifolium,pratense L. ,Trifprat,Håga,Rural,35
Fabaceae,Trifolium,repens L.,Trifrepe,Håga,Rural,27
Fabaceae,Lathyrus,linifolius,Lathlini,Håga,Rural,1
Fabaceae,Lathyrus,pratensis L. ,Lathprat,Håga,Rural,3
Fabaceae,Vicia,cracca L. ,Vicicrac,Håga,Rural,11
Fabaceae,Vicia,sepium L.,Vicisepi,Håga,Rural,9
Geraniaceae,Erodium,cicutarium,Erodcicu,Håga,Rural,0
Geraniaceae,Geranium,Lucidum,GeraLuci,Håga,Rural,0
Geraniaceae,Geranium,pusillum,Gerapusi,Håga,Rural,1
Geraniaceae,Geranium,pyrenaicum,Gerapyre,Håga,Rural,1
Geraniaceae,Geranium,robertianum L. ,Gerarobe,Håga,Rural,1
Geraniaceae,Geranium,sanguineum,Gerasang,Håga,Rural,0
Geraniaceae,Geranium,sylvaticum L. ,Gerasylv,Håga,Rural,0
Hypericaceae,Hypericum,maculatum Crantz. ,Hypemacu,Håga,Rural,7
Hypericaceae,Hypericum,montanum,Hypemont,Håga,Rural,0
Hypericaceae,Hypericum,perforatum L.,Hypeperf,Håga,Rural,13
Iridaceae,Iris,pseudacorus L. ,Irispseu,Håga,Rural,0
Laminaceae,Lamium,album L.,Lamialbu,Håga,Rural,1
Laminaceae,Lamium,purpureum L. ,Lamipurp,Håga,Rural,0
Laminaceae,Mentha,arvensis L. ,Hypearve,Håga,Rural,0
Laminaceae,Prunella,vulgaris L.,Prunvulg,Håga,Rural,7
Laminaceae,Scutellaria,galericulata L. ,Scutgale,Håga,Rural,0
Liliaceae,Lilium,martagon L. ,Lilimart,Håga,Rural,0
Lythraceae,Lythrum,salicaria,Lythsali,Håga,Rural,0
Myrsinaceae,Lysimachia,nummularia L.,Lysinumm,Håga,Rural,0
Myrsinaceae,Lysimachia,punctata,Lysipunc,Håga,Rural,0
Myrsinaceae,Lysimachia,vulgaris L. ,Lysivulg,Håga,Rural,0
Nymphaeaceae,Nuphar,lutea,Nuphlute,Håga,Rural,0
Onagraceae,Chamaenerion,angustifolium,Chamangu,Håga,Rural,0
Onagraceae,Epilobium,palustre,Epilpalu,Håga,Rural,0
Orchidaceae,Platanthera,chlorantha,Planchlo,Håga,Rural,2
Orobanchaceae,Melampyrum,cristatum L.,Melacris,Håga,Rural,0
Orobanchaceae,Melampyrum,nemorosum L.,Melanemo,Håga,Rural,0
Orobanchaceae,Melampyrum,sylvaticum L. ,Melasylv,Håga,Rural,0
Orobanchaceae,Melampyrum,pratense L.,Melaprat,Håga,Rural,0
Orobanchaceae,Rhinanthus,angustifolius,Rhinangu,Håga,Rural,9
Orobanchaceae,Rhinanthus,minor L. ,Rhinmino,Håga,Rural,2
Papaveraceae,Chelidonium ,majus L.,Chelmaju,Håga,Rural,0
Papaveraceae,Fumaria ,officinalis,Fumaoffi,Håga,Rural,1
Plantaginaceae,Chaenorhinum,minus ,Chaeminu,Håga,Rural,0
Plantaginaceae,Linaria ,vulgaris Mill.,Linavulg,Håga,Rural,0
Plantaginaceae,Plantago,lanceolata L.,Planlanc,Håga,Rural,1
Plantaginaceae,Plantago,major L.,Planmajo,Håga,Rural,25
Plantaginaceae,Plantago,media,Planmadi,Håga,Rural,3
Plantaginaceae,Veronica ,arvensis,Veroarve,Håga,Rural,0
Plantaginaceae,Veronica ,chamaedrys L. ,Verocham,Håga,Rural,1
Plantaginaceae,Veronica ,officinalis,Verooffi,Håga,Rural,5
Plantaginaceae,Veronica ,verna,Verovern,Håga,Rural,0
Polygonaceae,Persicaria,maculosa Gray. ,Persmacu,Håga,Rural,0
Polygonaceae,Persicaria,vivipara,Persvivi,Håga,Rural,1
Polygonaceae,Polygala,vulgaris,Polyvulg,Håga,Rural,16
Polygonaceae,Rumex,acetosa L.,Rumeacet,Håga,Rural,1
Polygonaceae,Rumex,acetosella L.,Rumeacla,Håga,Rural,3
Polygonaceae,Rumex,crispus L.,Rumecris,Håga,Rural,0
Polygonaceae,Rumex,longifolius L.,Rumelong,Håga,Rural,0
Primulaceae,Trientalis,europaea,Triteuro,Håga,Rural,0
Ranunculaceae,Ranunculus,acris L.,Ranuacri,Håga,Rural,2
Ranunculaceae,Ranunculus,repens,Ranurepe,Håga,Rural,0
Rosaceae,Agrimonia ,eupatoria L.,Agrieupa,Håga,Rural,2
Rosaceae,Alchemilla,vulgaris L.,Alchvulg,Håga,Rural,27
Rosaceae,Argentina,anserina L. ,Argeanse,Håga,Rural,0
Rosaceae,Filipendula,ulmaria L.,Filiulma,Håga,Rural,9
Rosaceae,Filipendula,vulgaris,Filivilg,Håga,Rural,17
Rosaceae,Fragaria ,vesca L. ,Fragvesc,Håga,Rural,0
Rosaceae,Geum,rivale L.,Geumriva,Håga,Rural,0
Rosaceae,Geum,urbanum L.,Geumurba,Håga,Rural,0
Rosaceae,Potentilla,anserina,Poteanse,Håga,Rural,0
Rosaceae,Potentilla,argentea L.,Potearge,Håga,Rural,3
Rosaceae,Potentilla,erecta,Poteerec,Håga,Rural,21
Rosaceae,Potentilla,palustris,Potepalu,Håga,Rural,0
Rosaceae,Potentilla,reptans L.,Poterept,Håga,Rural,0
Rosaceae,Rosa,dumalis Bechst.,Rosaduma,Håga,Rural,0
Rosaceae,Rosa,rugosa Thunberg.,Rosarugo,Håga,Rural,0
Rubiaceae,Galium,album Mill. ,Galialbu,Håga,Rural,13
Rubiaceae,Galium,boreale L.,Galibore,Håga,Rural,9
Rubiaceae,Galium,palustre,Galipalu,Håga,Rural,0
Rubiaceae,Galium,uliginosum,Galiulig,Håga,Rural,0
Rubiaceae,Galium,verum L.,Galiveru,Håga,Rural,37
Scrophulariaceae,Verbascum ,thapsus,Verbthap,Håga,Rural,0
Scrophulariaceae,Veronica ,officinalis L.,Verooffi,Håga,Rural,0
Urticaceae,Urtica,dioica L. ,Urtidioi,Håga,Rural,1
Violaceae,Viola,arvensis,Violarve,Håga,Rural,2
Violaceae,Viola,biflora L. ,Violbifl,Håga,Rural,0
Adoxaceae,Sambucus,nigra L. ,Sambnigr,EnglishPark,Urban,0
Apiaceae,Aegopodium ,podagraria L.,Aegopoda,EnglishPark,Urban,5
Apiaceae,Anthriscus,sylvestris L. ,Anthsylv,EnglishPark,Urban,5
Apiaceae,Carum ,carvi L. ,Carucarv,EnglishPark,Urban,0
Apiaceae,Daucus,carota sativus,Dauccaro,EnglishPark,Urban,0
Apiaceae,Pastinaca,sativa L.,Pastsati,EnglishPark,Urban,0
Apiaceae,Peucedanum ,palustre ,Peucpalu,EnglishPark,Urban,0
Asteraceae,Achillea,millefolium L.,Achimill,EnglishPark,Urban,5
Asteraceae,Anthemis ,tinctoria,Anthtinc,EnglishPark,Urban,0
Asteraceae,Arctium ,tomentosum,Arcttome,EnglishPark,Urban,0
Asteraceae,Arnoseris,minima,Artevulg,EnglishPark,Urban,0
Asteraceae,Artemisa,vulgaris L.,Artevulg,EnglishPark,Urban,0
Asteraceae,Bellis ,perennis L.,Bellpere,EnglishPark,Urban,5
Asteraceae,Carduus,acanthoides L.,Cardacan,EnglishPark,Urban,0
Asteraceae,Centaurea,jacea L.,Centjace,EnglishPark,Urban,0
Asteraceae,Cirsium ,arvense,Cirsarve,EnglishPark,Urban,0
Asteraceae,Crepis,praemorsa,Crepprae,EnglishPark,Urban,0
Asteraceae,Crepis,tectorum,Creptect,EnglishPark,Urban,0
Asteraceae,Hieracium,murorum L. ,Hiermuro,EnglishPark,Urban,0
Asteraceae,Hieracium,pilosella L.,Hiercana,EnglishPark,Urban,0
Asteraceae,Hieracium,umbellatum,Hierumbe,EnglishPark,Urban,0
Asteraceae,Hieracium,Vulgata,Hiervulg,EnglishPark,Urban,0
Asteraceae,Lactuca,muralis,Lactmura,EnglishPark,Urban,0
Asteraceae,Lapsana ,comunnis,Lapscomu,EnglishPark,Urban,0
Asteraceae,Leontodon,hispidus,Leonhisp,EnglishPark,Urban,0
Asteraceae,Leucanthemum,vulgare Lam.,Leucvulg,EnglishPark,Urban,5
Asteraceae,Matricaria ,discoides DC.,Matrdisc,EnglishPark,Urban,0
Asteraceae,Matricaria ,matricarioides,Matrmatr,EnglishPark,Urban,0
Asteraceae,Onopordum,acanthium L.,Onopacan,EnglishPark,Urban,5
Asteraceae,Picris,hieracioides,Picrhier,EnglishPark,Urban,0
Asteraceae,Pilosella,officinarum ,Pilooffi,EnglishPark,Urban,0
Asteraceae,Scorzoneroides,autumnalis L.,Scorautu,EnglishPark,Urban,0
Asteraceae,Senecio,vulgaris ,Senevulg,EnglishPark,Urban,0
Asteraceae,Sonchus,arvensis,Soncarve,EnglishPark,Urban,0
Asteraceae,Tanacetum,vulgare L.,Tanavulg,EnglishPark,Urban,0
Asteraceae,Taraxacum ,officinale,Taraoffi,EnglishPark,Urban,0
Asteraceae,Tragopogon,pratensis L.,Tragprat,EnglishPark,Urban,0
Asteraceae,Tripleurospermum,perforatum ,Tripperf,EnglishPark,Urban,5
Boraginaceae,Echium,vulgare,Echivulg,EnglishPark,Urban,0
Boraginaceae,Myosotis,laxa,Myoslaxa,EnglishPark,Urban,0
Boraginaceae,Myosotis,ramosissima,Myoramo,EnglishPark,Urban,0
Boraginaceae,Myosotis,Scorpioides,Myosscor,EnglishPark,Urban,0
Boraginaceae,Myosotis,sylvatica,Myossylv,EnglishPark,Urban,0
Boraginaceae,Symphytum, x uplandicum,Sympupla,EnglishPark,Urban,0
Brassicaceae,Alliaria,petiolata,Allipeti,EnglishPark,Urban,0
Brassicaceae,Bunias,orientalis L.,Buniorie,EnglishPark,Urban,0
Brassicaceae,Capsela ,bursa-pastoris L. ,Capsburs,EnglishPark,Urban,0
Brassicaceae,Cardamine,pratensis,Cardprat,EnglishPark,Urban,0
Brassicaceae,Sinapis,arvensis,Sinaarve,EnglishPark,Urban,0
Brassicaceae,Sisymbrium,altissimum L. ,Sisyalti,EnglishPark,Urban,0
Brassicaceae,Thlaspi ,arvense L.,Thlaarve,EnglishPark,Urban,0
Campanulaceae,Campanula,persicifolia L.,Camppers,EnglishPark,Urban,0
Campanulaceae,Campanula,rotundifolia,Camprotu,EnglishPark,Urban,0
Campanulaceae,Campanula,trachelium L. ,Camptrac,EnglishPark,Urban,0
Caryophyllaceae,Cerastium ,fontanum Baumg.,Cerafont,EnglishPark,Urban,0
Caryophyllaceae,Dianthus ,deltoides,Diandelt,EnglishPark,Urban,0
Caryophyllaceae,Scleranthus ,annuus L.,Scleannu,EnglishPark,Urban,0
Caryophyllaceae,Silene,nutans L.,Silenuta,EnglishPark,Urban,0
Caryophyllaceae,Stellaria,alsine,Stelalsi,EnglishPark,Urban,0
Caryophyllaceae,Stellaria,graminea L.,Stelgram,EnglishPark,Urban,5
Caryophyllaceae,Stellaria,media L. ,Stelmedi,EnglishPark,Urban,0
Caryophyllaceae,Stellaria,palustris Retz. ,Stelpalu,EnglishPark,Urban,0
Crassulaceae,Sedum,acre L. ,Seduacre,EnglishPark,Urban,0
Convolvulaceae,Calystegia,sepium ,Calysepi,EnglishPark,Urban,0
Convolvulaceae,Convolvulus,arvensis L.,Convarve,EnglishPark,Urban,0
Droseraceae,Drosera,rotundifolia L. ,Drosrotu,EnglishPark,Urban,0
Ericaceae,Calluna,vulgaris,Callvulg,EnglishPark,Urban,0
Ericaceae,Pyrola,minor L. ,Pyromino,EnglishPark,Urban,0
Ericaceae,Pyrola,rotundifolia L. ,Pyrorotu,EnglishPark,Urban,0
Euphorbiaceae,Euphorbia ,helioscopia,Euphheli,EnglishPark,Urban,0
Fabaceae,Anthyllis,vulneraria,Anthvule,EnglishPark,Urban,0
Fabaceae,Medicago ,falcata L.,Medifalc,EnglishPark,Urban,0
Fabaceae,Medicago ,lupulina L.,Medilupu,EnglishPark,Urban,0
Fabaceae,Melilotus ,albus Medik.,Melialbu,EnglishPark,Urban,5
Fabaceae,Melilotus ,officinalis,Melioffi,EnglishPark,Urban,0
Fabaceae,Lotus,corniculatus L.,Lotucorn,EnglishPark,Urban,0
Fabaceae,Trifolium,arvense,Trifarve,EnglishPark,Urban,0
Fabaceae,Trifolium,medium,Trifmedi,EnglishPark,Urban,0
Fabaceae,Trifolium,montanum,Trifmont,EnglishPark,Urban,0
Fabaceae,Trifolium,pratense L. ,Trifprat,EnglishPark,Urban,65
Fabaceae,Trifolium,repens L.,Trifrepe,EnglishPark,Urban,65
Fabaceae,Lathyrus,linifolius,Lathlini,EnglishPark,Urban,0
Fabaceae,Lathyrus,pratensis L. ,Lathprat,EnglishPark,Urban,5
Fabaceae,Vicia,cracca L. ,Vicicrac,EnglishPark,Urban,5
Fabaceae,Vicia,sepium L.,Vicisepi,EnglishPark,Urban,5
Geraniaceae,Erodium,cicutarium,Erodcicu,EnglishPark,Urban,0
Geraniaceae,Geranium,Lucidum,GeraLuci,EnglishPark,Urban,0
Geraniaceae,Geranium,pusillum,Gerapusi,EnglishPark,Urban,0
Geraniaceae,Geranium,pyrenaicum,Gerapyre,EnglishPark,Urban,0
Geraniaceae,Geranium,robertianum L. ,Gerarobe,EnglishPark,Urban,0
Geraniaceae,Geranium,sanguineum,Gerasang,EnglishPark,Urban,0
Geraniaceae,Geranium,sylvaticum L. ,Gerasylv,EnglishPark,Urban,0
Hypericaceae,Hypericum,maculatum Crantz. ,Hypemacu,EnglishPark,Urban,0
Hypericaceae,Hypericum,montanum,Hypemont,EnglishPark,Urban,0
Hypericaceae,Hypericum,perforatum L.,Hypeperf,EnglishPark,Urban,0
Iridaceae,Iris,pseudacorus L. ,Irispseu,EnglishPark,Urban,0
Laminaceae,Lamium,album L.,Lamialbu,EnglishPark,Urban,0
Laminaceae,Lamium,purpureum L. ,Lamipurp,EnglishPark,Urban,0
Laminaceae,Mentha,arvensis L. ,Hypearve,EnglishPark,Urban,0
Laminaceae,Prunella,vulgaris L.,Prunvulg,EnglishPark,Urban,5
Laminaceae,Scutellaria,galericulata L. ,Scutgale,EnglishPark,Urban,0
Liliaceae,Lilium,martagon L. ,Lilimart,EnglishPark,Urban,0
Lythraceae,Lythrum,salicaria,Lythsali,EnglishPark,Urban,0
Myrsinaceae,Lysimachia,nummularia L.,Lysinumm,EnglishPark,Urban,0
Myrsinaceae,Lysimachia,punctata,Lysipunc,EnglishPark,Urban,0
Myrsinaceae,Lysimachia,vulgaris L. ,Lysivulg,EnglishPark,Urban,0
Nymphaeaceae,Nuphar,lutea,Nuphlute,EnglishPark,Urban,0
Onagraceae,Chamaenerion,angustifolium,Chamangu,EnglishPark,Urban,0
Onagraceae,Epilobium,palustre,Epilpalu,EnglishPark,Urban,0
Orchidaceae,Platanthera,chlorantha,Planchlo,EnglishPark,Urban,0
Orobanchaceae,Melampyrum,cristatum L.,Melacris,EnglishPark,Urban,0
Orobanchaceae,Melampyrum,nemorosum L.,Melanemo,EnglishPark,Urban,65
Orobanchaceae,Melampyrum,sylvaticum L. ,Melasylv,EnglishPark,Urban,0
Orobanchaceae,Melampyrum,pratense L.,Melaprat,EnglishPark,Urban,0
Orobanchaceae,Rhinanthus,angustifolius,Rhinangu,EnglishPark,Urban,0
Orobanchaceae,Rhinanthus,minor L. ,Rhinmino,EnglishPark,Urban,0
Papaveraceae,Chelidonium ,majus L.,Chelmaju,EnglishPark,Urban,0
Papaveraceae,Fumaria ,officinalis,Fumaoffi,EnglishPark,Urban,0
Plantaginaceae,Chaenorhinum,minus ,Chaeminu,EnglishPark,Urban,0
Plantaginaceae,Linaria ,vulgaris Mill.,Linavulg,EnglishPark,Urban,0
Plantaginaceae,Plantago,lanceolata L.,Planlanc,EnglishPark,Urban,0
Plantaginaceae,Plantago,major L.,Planmajo,EnglishPark,Urban,65
Plantaginaceae,Plantago,media,Planmadi,EnglishPark,Urban,0
Plantaginaceae,Veronica ,arvensis,Veroarve,EnglishPark,Urban,0
Plantaginaceae,Veronica ,chamaedrys L. ,Verocham,EnglishPark,Urban,0
Plantaginaceae,Veronica ,officinalis,Verooffi,EnglishPark,Urban,0
Plantaginaceae,Veronica ,verna,Verovern,EnglishPark,Urban,0
Polygonaceae,Persicaria,maculosa Gray. ,Persmacu,EnglishPark,Urban,0
Polygonaceae,Persicaria,vivipara,Persvivi,EnglishPark,Urban,0
Polygonaceae,Polygala,vulgaris,Polyvulg,EnglishPark,Urban,0
Polygonaceae,Rumex,acetosa L.,Rumeacet,EnglishPark,Urban,0
Polygonaceae,Rumex,acetosella L.,Rumeacla,EnglishPark,Urban,0
Polygonaceae,Rumex,crispus L.,Rumecris,EnglishPark,Urban,0
Polygonaceae,Rumex,longifolius L.,Rumelong,EnglishPark,Urban,5
Primulaceae,Trientalis,europaea,Triteuro,EnglishPark,Urban,0
Ranunculaceae,Ranunculus,acris L.,Ranuacri,EnglishPark,Urban,5
Ranunculaceae,Ranunculus,repens,Ranurepe,EnglishPark,Urban,0
Rosaceae,Agrimonia ,eupatoria L.,Agrieupa,EnglishPark,Urban,0
Rosaceae,Alchemilla,vulgaris L.,Alchvulg,EnglishPark,Urban,35
Rosaceae,Argentina,anserina L. ,Argeanse,EnglishPark,Urban,0
Rosaceae,Filipendula,ulmaria L.,Filiulma,EnglishPark,Urban,0
