"","final_gen_sp","gen_sp_us","Herbatio_us","Presence_us","gen_sp_lin","Herbatio_lin","Micro.habitat","Presence_lin","Family.y","Flower_morphology","Flower_colour","annual_perennial","Nitrogen_use","compatibility","origin"
"1959","Picris hieracioides","Picris hieracioides","Ultuna",0,NA,NA,NA,0,"Asteraceae","O","yellow","p",3,NA,"native"
"1960","Picris hieracioides","Picris hieracioides","Danmark",1,NA,NA,NA,0,"Asteraceae","O","yellow","p",3,NA,"native"
"1961","Pilosella officinarum","Pilosella officinarum","Ultuna",1,NA,NA,NA,0,"Asteraceae","O","yellow","p",2,NA,"not_in_fe"
"1962","Pilosella officinarum","Pilosella officinarum","Jumkil",1,NA,NA,NA,0,"Asteraceae","O","yellow","p",2,NA,"not_in_fe"
"1963","Pilosella officinarum","Pilosella officinarum","Gottsunda",1,NA,NA,NA,0,"Asteraceae","O","yellow","p",2,NA,"not_in_fe"
"1964","Pilosella officinarum","Pilosella officinarum","Haga",2,NA,NA,NA,0,"Asteraceae","O","yellow","p",2,NA,"not_in_fe"
"1965","Pilosella officinarum","Pilosella officinarum","GamlaUppsala",2,NA,NA,NA,0,"Asteraceae","O","yellow","p",2,NA,"not_in_fe"
"1966","Pilosella officinarum","Pilosella officinarum","Vaksala",2,NA,NA,NA,0,"Asteraceae","O","yellow","p",2,NA,"not_in_fe"
"1967","Pilosella officinarum","Pilosella officinarum","Husby",2,NA,NA,NA,0,"Asteraceae","O","yellow","p",2,NA,"not_in_fe"
"1968","Pilosella officinarum","Pilosella officinarum","Danmark",2,NA,NA,NA,0,"Asteraceae","O","yellow","p",2,NA,"not_in_fe"
"1969","Pimpinella saxifraga","Pimpinella saxifraga L.","Ultuna",0,NA,NA,NA,0,"Apiaceae","O","white","p",3,NA,"native"
"1970","Pimpinella saxifraga","Pimpinella saxifraga L.","GamlaUppsala",0,NA,NA,NA,0,"Apiaceae","O","white","p",3,NA,"native"
"1971","Pimpinella saxifraga","Pimpinella saxifraga L.","Danmark",0,NA,NA,NA,0,"Apiaceae","O","white","p",3,NA,"native"
"1972","Pimpinella saxifraga","Pimpinella saxifraga L.","Jumkil",1,NA,NA,NA,0,"Apiaceae","O","white","p",3,NA,"native"
"1973","Pimpinella saxifraga","Pimpinella saxifraga L.","Husby",0,NA,NA,NA,0,"Apiaceae","O","white","p",3,NA,"native"
"1974","Pimpinella saxifraga","Pimpinella saxifraga L.","Vaksala",0,NA,NA,NA,0,"Apiaceae","O","white","p",3,NA,"native"
"1975","Pimpinella saxifraga","Pimpinella saxifraga L.","Haga",0,NA,NA,NA,0,"Apiaceae","O","white","p",3,NA,"native"
"1976","Pimpinella saxifraga","Pimpinella saxifraga L.","Gottsunda",0,NA,NA,NA,0,"Apiaceae","O","white","p",3,NA,"native"
"1977","Pinguicula vulgaris",NA,NA,0,"Pingvicula vulgaris","Gottsunda","3 Palus Norrbyensis",1,"Lentibulariaceae","T","purple","p",2,NA,"native"
"1978","Pinus abies",NA,NA,0,"Pinus Abies","Ultuna","5 Silva Regia",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"1979","Pinus sylvestris",NA,NA,0,"Pinus sylvestris","Ultuna","5 Silva Regia",1,NA,NA,NA,NA,NA,NA,"native"
"1980","Plantago lanceolata","Plantago lanceolata L. ","Ultuna",2,NA,NA,NA,0,"Plantaginaceae","O","green?","p",4,NA,"native"
"1981","Plantago lanceolata","Plantago lanceolata L. ","Haga",2,"Plantago lanccolata","Haga","3 Versurae Agrorum",1,"Plantaginaceae","O","green?","p",4,NA,"native"
"1982","Plantago lanceolata","Plantago lanceolata L. ","Husby",1,NA,NA,NA,0,"Plantaginaceae","O","green?","p",4,NA,"native"
"1983","Plantago lanceolata","Plantago lanceolata L. ","Danmark",2,NA,NA,NA,0,"Plantaginaceae","O","green?","p",4,NA,"native"
"1984","Plantago lanceolata","Plantago lanceolata L. ","GamlaUppsala",2,NA,NA,NA,0,"Plantaginaceae","O","green?","p",4,NA,"native"
"1985","Plantago lanceolata","Plantago lanceolata L. ","Gottsunda",0,NA,NA,NA,0,"Plantaginaceae","O","green?","p",4,NA,"native"
"1986","Plantago lanceolata","Plantago lanceolata L. ","Vaksala",0,NA,NA,NA,0,"Plantaginaceae","O","green?","p",4,NA,"native"
"1987","Plantago lanceolata","Plantago lanceolata L. ","Jumkil",1,NA,NA,NA,0,"Plantaginaceae","O","green?","p",4,NA,"native"
"1988","Plantago major","Plantago major L.","Jumkil",3,NA,NA,NA,0,"Plantaginaceae","O","pink-white","p",7,NA,"native"
"1989","Plantago major","Plantago major L.","Haga",3,NA,NA,NA,0,"Plantaginaceae","O","pink-white","p",7,NA,"native"
"1990","Plantago major","Plantago major L.","Danmark",3,NA,NA,NA,0,"Plantaginaceae","O","pink-white","p",7,NA,"native"
"1991","Plantago major","Plantago major L.","Husby",3,NA,NA,NA,0,"Plantaginaceae","O","pink-white","p",7,NA,"native"
"1992","Plantago major","Plantago major L.","Ultuna",2,NA,NA,NA,0,"Plantaginaceae","O","pink-white","p",7,NA,"native"
"1993","Plantago major","Plantago major L.","Vaksala",2,NA,NA,NA,0,"Plantaginaceae","O","pink-white","p",7,NA,"native"
"1994","Plantago major","Plantago major L.","Gottsunda",2,"Plantago major","Gottsunda","4 Pratum Norrbyense",1,"Plantaginaceae","O","pink-white","p",7,NA,"native"
"1995","Plantago major","Plantago major L.","GamlaUppsala",3,NA,NA,NA,0,"Plantaginaceae","O","pink-white","p",7,NA,"native"
"1996","Plantago media","Plantago media ","Danmark",2,NA,NA,NA,0,"Plantaginaceae","O","white-green?","p",3,NA,"native"
"1997","Plantago media","Plantago media ","Vaksala",0,NA,NA,NA,0,"Plantaginaceae","O","white-green?","p",3,NA,"native"
"1998","Plantago media","Plantago media ","Husby",0,NA,NA,NA,0,"Plantaginaceae","O","white-green?","p",3,NA,"native"
"1999","Plantago media","Plantago media ","GamlaUppsala",1,NA,NA,NA,0,"Plantaginaceae","O","white-green?","p",3,NA,"native"
"2000","Plantago media","Plantago media ","Ultuna",1,NA,NA,NA,0,"Plantaginaceae","O","white-green?","p",3,NA,"native"
"2001","Plantago media","Plantago media ","Jumkil",2,NA,NA,NA,0,"Plantaginaceae","O","white-green?","p",3,NA,"native"
"2002","Plantago media","Plantago media ","Haga",1,NA,NA,NA,0,"Plantaginaceae","O","white-green?","p",3,NA,"native"
"2003","Plantago media","Plantago media ","Gottsunda",0,"Plantago media","Gottsunda","4 Pratum Norrbyense",1,"Plantaginaceae","O","white-green?","p",3,NA,"native"
"2004","Platanthera chlorantha","Platanthera chlorantha","Gottsunda",0,NA,NA,NA,0,"Orchidaceae","T","white","p",4,NA,"native"
"2005","Platanthera chlorantha","Platanthera chlorantha","Ultuna",0,NA,NA,NA,0,"Orchidaceae","T","white","p",4,NA,"native"
"2006","Platanthera chlorantha","Platanthera chlorantha","Haga",1,NA,NA,NA,0,"Orchidaceae","T","white","p",4,NA,"native"
"2007","Platanthera chlorantha","Platanthera chlorantha","Danmark",0,NA,NA,NA,0,"Orchidaceae","T","white","p",4,NA,"native"
"2008","Platanthera chlorantha","Platanthera chlorantha","Vaksala",0,NA,NA,NA,0,"Orchidaceae","T","white","p",4,NA,"native"
"2009","Platanthera chlorantha","Platanthera chlorantha","Husby",0,NA,NA,NA,0,"Orchidaceae","T","white","p",4,NA,"native"
"2010","Platanthera chlorantha","Platanthera chlorantha","GamlaUppsala",0,NA,NA,NA,0,"Orchidaceae","T","white","p",4,NA,"native"
"2011","Platanthera chlorantha","Platanthera chlorantha","Jumkil",0,NA,NA,NA,0,"Orchidaceae","T","white","p",4,NA,"native"
"2012","Poa angustifolia",NA,NA,0,"Poa annua","Danmark","1 Pratum Regium",1,NA,NA,NA,NA,NA,NA,"native"
"2013","Poa annua",NA,NA,0,"Agrostis stolonifera","Danmark","1 Pratum Regium",1,NA,NA,NA,NA,NA,NA,"native"
"2014","Poa compressa",NA,NA,0,"Poa compressa","Gottsunda","6 Lucus Norrbyensis",1,NA,NA,NA,NA,NA,NA,"native"
"2015","Poa pratensis",NA,NA,0,"Poa pratenfis","Gottsunda","4 Pratum Norrbyense",1,NA,NA,NA,NA,NA,NA,"native"
"2016","Poa trivialis",NA,NA,0,"Poa trivalis","Gottsunda","4 Pratum Norrbyense",1,NA,NA,NA,NA,NA,NA,"native"
"2017","Polygala vulgaris","Polygala vulgaris","Jumkil",0,NA,NA,NA,0,"Polygonaceae","O","purple","p",3,NA,"native"
"2018","Polygala vulgaris","Polygala vulgaris","GamlaUppsala",0,NA,NA,NA,0,"Polygonaceae","O","purple","p",3,NA,"native"
"2019","Polygala vulgaris","Polygala vulgaris","Gottsunda",0,NA,NA,NA,0,"Polygonaceae","O","purple","p",3,NA,"native"
"2020","Polygala vulgaris","Polygala vulgaris","Husby",0,"Polygala vulgaris","Husby","10 Praedium Husby",1,"Polygonaceae","O","purple","p",3,NA,"native"
"2021","Polygala vulgaris","Polygala vulgaris","Haga",0,NA,NA,NA,0,"Polygonaceae","O","purple","p",3,NA,"native"
"2022","Polygala vulgaris","Polygala vulgaris","Danmark",1,NA,NA,NA,0,"Polygonaceae","O","purple","p",3,NA,"native"
"2023","Polygala vulgaris","Polygala vulgaris","Ultuna",0,NA,NA,NA,0,"Polygonaceae","O","purple","p",3,NA,"native"
"2024","Polygala vulgaris","Polygala vulgaris","Vaksala",0,NA,NA,NA,0,"Polygonaceae","O","purple","p",3,NA,"native"
"2025","Polygonatum odoratum","Polygonatum odoratum ","Vaksala",0,NA,NA,NA,0,"Asparagaceae","T?","white","p",3,NA,"native"
"2026","Polygonatum odoratum","Polygonatum odoratum ","Ultuna",1,NA,NA,NA,0,"Asparagaceae","T?","white","p",3,NA,"native"
"2027","Polygonatum odoratum","Polygonatum odoratum ","Husby",0,NA,NA,NA,0,"Asparagaceae","T?","white","p",3,NA,"native"
"2028","Polygonatum odoratum","Polygonatum odoratum ","Jumkil",0,NA,NA,NA,0,"Asparagaceae","T?","white","p",3,NA,"native"
"2029","Polygonatum odoratum","Polygonatum odoratum ","Haga",0,NA,NA,NA,0,"Asparagaceae","T?","white","p",3,NA,"native"
"2030","Polygonatum odoratum","Polygonatum odoratum ","Gottsunda",1,NA,NA,NA,0,"Asparagaceae","T?","white","p",3,NA,"native"
"2031","Polygonatum odoratum","Polygonatum odoratum ","GamlaUppsala",0,NA,NA,NA,0,"Asparagaceae","T?","white","p",3,NA,"native"
"2032","Polygonatum odoratum","Polygonatum odoratum ","Danmark",0,NA,NA,NA,0,"Asparagaceae","T?","white","p",3,NA,"native"
"2033","Polygonum amphibium",NA,NA,0,"Polygonum amphibium","Ultuna","2 Piscina",1,"Polygonaceae","O?","white","",NA,NA,"native"
"2034","Polygonum amphibium",NA,NA,0,"Polygonun amphibium","Haga","2 Agri Upsalieness",1,"Polygonaceae","O?","white","",NA,NA,"native"
"2035","Polygonum aviculare","Polygonum aviculare","Jumkil",1,NA,NA,NA,0,"Polygonaceae","O","white","a",7,NA,"native"
"2036","Polygonum aviculare","Polygonum aviculare","Haga",0,NA,NA,NA,0,"Polygonaceae","O","white","a",7,NA,"native"
"2037","Polygonum aviculare","Polygonum aviculare","Gottsunda",0,NA,NA,NA,0,"Polygonaceae","O","white","a",7,NA,"native"
"2038","Polygonum aviculare","Polygonum aviculare","Vaksala",0,NA,NA,NA,0,"Polygonaceae","O","white","a",7,NA,"native"
"2039","Polygonum aviculare","Polygonum aviculare","Husby",0,NA,NA,NA,0,"Polygonaceae","O","white","a",7,NA,"native"
"2040","Polygonum aviculare","Polygonum aviculare","Danmark",0,NA,NA,NA,0,"Polygonaceae","O","white","a",7,NA,"native"
"2041","Polygonum aviculare","Polygonum aviculare","GamlaUppsala",1,NA,NA,NA,0,"Polygonaceae","O","white","a",7,NA,"native"
"2042","Polygonum aviculare","Polygonum aviculare","Ultuna",0,NA,NA,NA,0,"Polygonaceae","O","white","a",7,NA,"native"
"2043","Polygonum hydropiper",NA,NA,0,"Polygonium Hydropiper","Vaksala","1 Via Upsaliensis",1,"Polygonaceae","O?","white or pink","",NA,NA,"native"
"2044","Polygonum persicaria",NA,NA,0,"Polygonum Persicaria","Haga","2 Agri Upsalieness",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2045","Polypodium dryopteris",NA,NA,0,"Polypodium Dryopteris","Ultuna","5 Silva Regia",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2046","Polypodium fragile",NA,NA,0,"Polypodium fragile","Gottsunda","10 Rupes Gottsundenses",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2047","Polypodium phegopteris",NA,NA,0,"Polypodium Phegopteris*","Gottsunda","9 Praecipitia Gottsundensia",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2048","Polypodium vulgare",NA,NA,0,"Polypodium vulgare","Gottsunda","9 Praecipitia Gottsundensia",1,NA,NA,NA,NA,NA,NA,"native"
"2049","Polytrichum commune",NA,NA,0,"Polytricum commune","Gottsunda","10 Rupes Gottsundenses",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2050","Populus tremula","Populus tremula L.","Husby",0,NA,NA,NA,0,"Salicaceae","O?","green","p",6,NA,"not_in_fe"
"2051","Populus tremula","Populus tremula L.","Ultuna",0,NA,NA,NA,0,"Salicaceae","O?","green","p",6,NA,"not_in_fe"
"2052","Populus tremula","Populus tremula L.","Jumkil",0,NA,NA,NA,0,"Salicaceae","O?","green","p",6,NA,"not_in_fe"
"2053","Populus tremula","Populus tremula L.","Vaksala",0,NA,NA,NA,0,"Salicaceae","O?","green","p",6,NA,"not_in_fe"
"2054","Populus tremula","Populus tremula L.","Gottsunda",1,"Populus tremula","Gottsunda","6 Lucus Norrbyensis",1,"Salicaceae","O?","green","p",6,NA,"not_in_fe"
"2055","Populus tremula","Populus tremula L.","GamlaUppsala",0,NA,NA,NA,0,"Salicaceae","O?","green","p",6,NA,"not_in_fe"
"2056","Populus tremula","Populus tremula L.","Danmark",0,NA,NA,NA,0,"Salicaceae","O?","green","p",6,NA,"not_in_fe"
"2057","Populus tremula","Populus tremula L.","Haga",0,NA,NA,NA,0,"Salicaceae","O?","green","p",6,NA,"not_in_fe"
"2058","Potamogeton natans",NA,NA,0,"Poramogeton natans","Haga","6 Rivulus",1,"Potamogetonaceae","O","green","p",4,NA,"native"
"2059","Potamogeton perfoliatus",NA,NA,0,"Potamogeton perfoliatum","Danmark","3 Fluvius",1,"Potamogetonaceae","O","yellow-green?","p",5,NA,"native"
"2060","Potamogeton perfoliatus",NA,NA,0,"Sedum album","Husby","10 Praedium Husby",1,"Potamogetonaceae","O","yellow-green?","p",5,NA,"native"
"2061","Potamogeton pusillus",NA,NA,0,"Potamogeton pusillum","Danmark","3 Fluvius",1,"Potamogetonaceae","O?","white","p",6,NA,"native"
"2062","Potentilla anserina","Potentilla anserina","Jumkil",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2063","Potentilla anserina","Potentilla anserina","Ultuna",2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2064","Potentilla anserina","Potentilla anserina","Vaksala",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2065","Potentilla anserina","Potentilla anserina","Danmark",2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2066","Potentilla anserina","Potentilla anserina","GamlaUppsala",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2067","Potentilla anserina","Potentilla anserina","Gottsunda",2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2068","Potentilla anserina","Potentilla anserina","Haga",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2069","Potentilla anserina","Potentilla anserina","Husby",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2070","Potentilla argentea","Potentilla argentea L.","Haga",2,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","not_in_fe"
"2071","Potentilla argentea","Potentilla argentea L.","Gottsunda",2,"Potentilla argentea","Gottsunda","6 Lucus Norrbyensis",1,"Rosaceae","O","yellow","p",2,"self compatible","not_in_fe"
"2072","Potentilla argentea","Potentilla argentea L.","Vaksala",4,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","not_in_fe"
"2073","Potentilla argentea","Potentilla argentea L.","Husby",3,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","not_in_fe"
"2074","Potentilla argentea","Potentilla argentea L.","GamlaUppsala",3,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","not_in_fe"
"2075","Potentilla argentea","Potentilla argentea L.","Ultuna",2,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","not_in_fe"
"2076","Potentilla argentea","Potentilla argentea L.","Jumkil",1,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","not_in_fe"
"2077","Potentilla argentea","Potentilla argentea L.","Danmark",3,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","not_in_fe"
"2078","Potentilla erecta","Potentilla erecta","Jumkil",3,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","native"
"2079","Potentilla erecta","Potentilla erecta","Danmark",2,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","native"
"2080","Potentilla erecta","Potentilla erecta","Haga",2,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","native"
"2081","Potentilla erecta","Potentilla erecta","Husby",3,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","native"
"2082","Potentilla erecta","Potentilla erecta","Vaksala",1,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","native"
"2083","Potentilla erecta","Potentilla erecta","Gottsunda",3,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","native"
"2084","Potentilla erecta","Potentilla erecta","GamlaUppsala",3,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","native"
"2085","Potentilla erecta","Potentilla erecta","Ultuna",0,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self compatible","native"
"2086","Potentilla fruticosa","Potentilla fruticosa","Danmark",1,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self incompatible","native"
"2087","Potentilla fruticosa","Potentilla fruticosa","Haga",0,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self incompatible","native"
"2088","Potentilla fruticosa","Potentilla fruticosa","Jumkil",0,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self incompatible","native"
"2089","Potentilla fruticosa","Potentilla fruticosa","Ultuna",0,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self incompatible","native"
"2090","Potentilla fruticosa","Potentilla fruticosa","Husby",0,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self incompatible","native"
"2091","Potentilla fruticosa","Potentilla fruticosa","Vaksala",0,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self incompatible","native"
"2092","Potentilla fruticosa","Potentilla fruticosa","Gottsunda",0,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self incompatible","native"
"2093","Potentilla fruticosa","Potentilla fruticosa","GamlaUppsala",0,NA,NA,NA,0,"Rosaceae","O","yellow","p",2,"self incompatible","native"
"2094","Potentilla palustris","Potentilla palustre L.","Husby",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2095","Potentilla palustris","Potentilla palustre L.","Ultuna",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2096","Potentilla palustris","Potentilla palustris L. ","Ultuna",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2097","Potentilla palustris","Potentilla palustris L. ","Danmark",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2098","Potentilla palustris","Potentilla palustre L.","Haga",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2099","Potentilla palustris","Potentilla palustris L. ","Haga",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2100","Potentilla palustris","Potentilla palustris L. ","Husby",1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2101","Potentilla palustris","Potentilla palustre L.","Jumkil",1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2102","Potentilla palustris","Potentilla palustris L. ","Jumkil",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2103","Potentilla palustris","Potentilla palustre L.","Danmark",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2104","Potentilla palustris","Potentilla palustris L. ","GamlaUppsala",2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2105","Potentilla palustris","Potentilla palustre L.","Gottsunda",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2106","Potentilla palustris","Potentilla palustris L. ","Gottsunda",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2107","Potentilla palustris","Potentilla palustris L. ","Vaksala",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2108","Potentilla palustris","Potentilla palustre L.","GamlaUppsala",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2109","Potentilla palustris","Potentilla palustre L.","Vaksala",0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"native"
"2110","Potentilla repens",NA,NA,0,"Potentilla repens","Haga","3 Versurae Agrorum",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2111","Potentilla reptans","Potentilla reptans L.","Haga",2,NA,NA,NA,0,"Rosaceae","O","yellow","p",5,"self compatible","native"
"2112","Potentilla reptans","Potentilla reptans L.","Danmark",2,NA,NA,NA,0,"Rosaceae","O","yellow","p",5,"self compatible","native"
"2113","Potentilla reptans","Potentilla reptans L.","Ultuna",2,NA,NA,NA,0,"Rosaceae","O","yellow","p",5,"self compatible","native"
"2114","Potentilla reptans","Potentilla reptans L.","Husby",2,NA,NA,NA,0,"Rosaceae","O","yellow","p",5,"self compatible","native"
"2115","Potentilla reptans","Potentilla reptans L.","GamlaUppsala",2,NA,NA,NA,0,"Rosaceae","O","yellow","p",5,"self compatible","native"
"2116","Potentilla reptans","Potentilla reptans L.","Jumkil",2,NA,NA,NA,0,"Rosaceae","O","yellow","p",5,"self compatible","native"
"2117","Potentilla reptans","Potentilla reptans L.","Gottsunda",2,NA,NA,NA,0,"Rosaceae","O","yellow","p",5,"self compatible","native"
"2118","Potentilla reptans","Potentilla reptans L.","Vaksala",2,NA,NA,NA,0,"Rosaceae","O","yellow","p",5,"self compatible","native"
"2119","Potentilla vernalis",NA,NA,0,"Potentilla vernalis","Ultuna","4 Campus Polonicus",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2120","Prenanthes muralis",NA,NA,0,"Prenanthes muralis","Gottsunda","9 Praecipitia Gottsundensia",1,NA,NA,NA,NA,NA,NA,"not_in_fe"
"2121","Primula farinosa","Primula farinosa","Husby",1,NA,NA,NA,0,"Primulaceae","T","purple","p",2,NA,"native"
"2122","Primula farinosa","Primula farinosa","Danmark",0,"Fritillaria Meleagris","Danmark","1 Pratum Regium",1,"Primulaceae","T","purple","p",2,NA,"native"
"2123","Primula farinosa","Primula farinosa","Gottsunda",0,NA,NA,NA,0,"Primulaceae","T","purple","p",2,NA,"native"
"2124","Primula farinosa","Primula farinosa","Haga",0,NA,NA,NA,0,"Primulaceae","T","purple","p",2,NA,"native"
"2125","Primula farinosa","Primula farinosa","Jumkil",0,NA,NA,NA,0,"Primulaceae","T","purple","p",2,NA,"native"
"2126","Primula farinosa","Primula farinosa","GamlaUppsala",0,NA,NA,NA,0,"Primulaceae","T","purple","p",2,NA,"native"
"2127","Primula farinosa","Primula farinosa","Ultuna",0,NA,NA,NA,0,"Primulaceae","T","purple","p",2,NA,"native"
"2128","Primula farinosa","Primula farinosa","Vaksala",0,NA,NA,NA,0,"Primulaceae","T","purple","p",2,NA,"native"
"2129","Primula veris","Primula veris","Husby",1,NA,NA,NA,0,"Primulaceae","T","yellow","p",3,NA,"native"
"2130","Primula veris","Primula veris","Vaksala",1,NA,NA,NA,0,"Primulaceae","T","yellow","p",3,NA,"native"
"2131","Primula veris","Primula veris","Gottsunda",1,NA,NA,NA,0,"Primulaceae","T","yellow","p",3,NA,"native"
"2132","Primula veris","Primula veris","GamlaUppsala",1,NA,NA,NA,0,"Primulaceae","T","yellow","p",3,NA,"native"
"2133","Primula veris","Primula veris","Ultuna",1,"Primula veris","Ultuna","1 Tegelhagen",1,"Primulaceae","T","yellow","p",3,NA,"native"
"2134","Primula veris","Primula veris","Jumkil",1,NA,NA,NA,0,"Primulaceae","T","yellow","p",3,NA,"native"
"2135","Primula veris","Primula veris","Haga",1,NA,NA,NA,0,"Primulaceae","T","yellow","p",3,NA,"native"
"2136","Primula veris","Primula veris","Danmark",1,NA,NA,NA,0,"Primulaceae","T","yellow","p",3,NA,"native"
"2137","Prunella vulgaris","Prunella vulgaris L.","Ultuna",2,NA,NA,NA,0,"Laminaceae","T","purple","p",4,NA,"not_in_fe"
"2138","Prunella vulgaris","Prunella vulgaris L.","Vaksala",1,NA,NA,NA,0,"Laminaceae","T","purple","p",4,NA,"not_in_fe"
"2139","Prunella vulgaris","Prunella vulgaris L.","Gottsunda",2,"Prunella vulgaris","Gottsunda","4 Pratum Norrbyense",1,"Laminaceae","T","purple","p",4,NA,"not_in_fe"
"2140","Prunella vulgaris","Prunella vulgaris L.","GamlaUppsala",2,NA,NA,NA,0,"Laminaceae","T","purple","p",4,NA,"not_in_fe"
